CustomerID,Current_Status,Churn_Probability,Tenure_Months,Monthly_Bill,Contract_Type,Internet_Service,Payment_Method,Risk_Tier
7579-KKLOE,No,0.01426557447642387,71,91.25,Two year,DSL,Mailed check,Low Risk (Loyal)
6701-YVNQG,No,0.01424874637906101,72,88.7,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1269-FOYWN,No,0.014218506357225078,44,20.0,One year,No,Bank transfer (automatic),Low Risk (Loyal)
0839-QNXME,No,0.014210671552521897,30,19.4,Two year,No,Credit card (automatic),Low Risk (Loyal)
2581-VKIRT,No,0.014172172599845207,59,65.5,One year,DSL,Mailed check,Low Risk (Loyal)
3796-ENZGF,No,0.014146214953762776,63,67.25,Two year,DSL,Mailed check,Low Risk (Loyal)
9392-XBGTD,No,0.014131658348333008,27,20.6,Two year,No,Mailed check,Low Risk (Loyal)
3638-VBZTA,No,0.014124833734285781,68,86.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0827-ITJPH,No,0.014119669686694584,36,18.55,Two year,No,Credit card (automatic),Low Risk (Loyal)
3957-SQXML,No,0.014119201940059698,34,24.95,Two year,No,Credit card (automatic),Low Risk (Loyal)
7975-JMZNT,No,0.014111745025360863,66,91.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0336-KXKFK,No,0.014106971457226784,72,61.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1122-YJBCS,No,0.01410579954528551,69,53.65,One year,DSL,Credit card (automatic),Low Risk (Loyal)
6332-FBZRI,No,0.014064164981332896,67,69.35,One year,DSL,Credit card (automatic),Low Risk (Loyal)
5774-QPLTF,No,0.014060175310493382,50,20.35,One year,No,Mailed check,Low Risk (Loyal)
2661-GKBTK,No,0.014059235341707955,60,76.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0625-AFOHS,No,0.014052645303240314,29,20.2,Two year,No,Mailed check,Low Risk (Loyal)
4077-HWUYD,No,0.0140432911597778,72,87.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3251-YMVWZ,No,0.014036687342102642,53,24.05,One year,No,Bank transfer (automatic),Low Risk (Loyal)
6916-HIJSE,No,0.0140363094273829,65,84.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0254-WWRKD,No,0.01401594632656973,67,50.55,One year,DSL,Credit card (automatic),Low Risk (Loyal)
4006-HKYHO,No,0.013986399745126742,63,86.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6265-FRMTQ,No,0.013961071473215656,31,20.4,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
4884-LEVMQ,No,0.013959718638578499,39,20.45,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6656-GULJQ,No,0.013919559467704387,72,83.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9066-QRSDU,No,0.01390764465157146,69,26.3,One year,No,Electronic check,Low Risk (Loyal)
8316-BBQAY,No,0.01388252398080957,65,59.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6152-ONASV,No,0.013792873188522355,68,58.25,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0788-DXBFY,No,0.013716866128246016,58,19.55,One year,No,Electronic check,Low Risk (Loyal)
5248-KWLAR,No,0.013705409651381664,71,90.35,Two year,DSL,Electronic check,Low Risk (Loyal)
8050-XGRVL,No,0.01370270925179523,62,54.75,One year,DSL,Credit card (automatic),Low Risk (Loyal)
5485-ITNPC,No,0.013695056949941282,66,85.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7164-BPTUT,No,0.013667354821347505,57,89.55,Two year,DSL,Mailed check,Low Risk (Loyal)
8174-LNWMW,No,0.013662265444915202,31,20.9,Two year,No,Credit card (automatic),Low Risk (Loyal)
4641-FROLU,No,0.013606074100118845,30,19.3,Two year,No,Mailed check,Low Risk (Loyal)
5124-EOGYE,No,0.013599089172808635,31,20.45,Two year,No,Mailed check,Low Risk (Loyal)
9798-OPFEM,No,0.013557239535443001,46,21.1,Two year,No,Electronic check,Low Risk (Loyal)
1270-XKUCC,No,0.013534904087854727,30,19.7,Two year,No,Mailed check,Low Risk (Loyal)
6741-QRLUP,No,0.013533269149365071,63,80.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1506-YJTYT,No,0.013528987561068542,45,73.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0412-UCCNP,No,0.013528463780143956,55,59.2,Two year,DSL,Electronic check,Low Risk (Loyal)
4121-AGSIN,No,0.013527367876156571,58,24.5,One year,No,Credit card (automatic),Low Risk (Loyal)
4896-CPRPF,No,0.013508049745653724,35,25.45,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
0048-PIHNL,No,0.013489648657973967,49,20.45,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5642-MHDQT,No,0.013449447321415424,53,19.85,One year,No,Bank transfer (automatic),Low Risk (Loyal)
9348-ROUAI,No,0.01344054053067152,59,90.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8908-NMQTX,No,0.013436930796069202,72,65.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9140-CZQZZ,No,0.01342225457026,68,79.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7284-ZZLOH,No,0.013415301111991518,45,53.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0301-FIDRB,No,0.0133787019170047,72,63.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0567-XRHCU,No,0.0133526143200335,69,43.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5397-NSKQG,No,0.013344356129096764,67,50.9,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4967-WPNCF,No,0.013331816853916432,72,63.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1568-BEKZM,No,0.013307646843630533,70,90.05,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
7205-BAIAD,No,0.013301064877828417,40,20.6,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6685-GBWJZ,No,0.013297672155602276,63,70.8,One year,DSL,Credit card (automatic),Low Risk (Loyal)
8859-YSTWS,No,0.013266721910496536,48,19.95,One year,No,Bank transfer (automatic),Low Risk (Loyal)
9968-FFVVH,No,0.013239306802061377,63,68.8,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2595-KIWPV,No,0.013232909070364654,27,19.7,Two year,No,Credit card (automatic),Low Risk (Loyal)
1084-MNSMJ,No,0.013204499969128973,51,85.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1972-XMUWV,No,0.013192877060856369,65,59.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2176-LVPNX,No,0.013167317048214753,71,89.85,Two year,DSL,Mailed check,Low Risk (Loyal)
6122-LJADA,No,0.013081174372546554,70,90.15,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3373-DIUUN,No,0.013054398863255661,30,21.25,Two year,No,Mailed check,Low Risk (Loyal)
9055-MOJJJ,No,0.013028966827808809,64,65.8,One year,DSL,Mailed check,Low Risk (Loyal)
6408-WHTEF,No,0.012998634416299316,72,89.4,Two year,DSL,Mailed check,Low Risk (Loyal)
5480-XTFFL,No,0.012995409025137726,31,21.0,Two year,No,Mailed check,Low Risk (Loyal)
3508-VLHCZ,No,0.012990429143785676,71,90.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3227-WLKLI,No,0.012963975909073928,65,91.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2824-DXNKN,No,0.01290791738958279,72,71.45,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0017-DINOC,No,0.012896907854462843,54,45.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9073-ZZIAY,No,0.012873972635112476,62,86.1,Two year,DSL,Electronic check,Low Risk (Loyal)
1839-FBNFR,No,0.012816934478288506,39,19.85,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
4718-WXBGI,No,0.012783007013420123,72,91.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2885-HIJDH,No,0.012779579934211818,69,86.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6461-SZMCV,No,0.01277154183991234,71,87.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3219-JQRSL,No,0.012760655481558823,72,89.1,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8430-TWCBX,No,0.012758579032545184,49,20.7,One year,No,Credit card (automatic),Low Risk (Loyal)
6418-PIQSP,No,0.012742494630936518,62,81.0,Two year,DSL,Mailed check,Low Risk (Loyal)
9418-RUKPH,No,0.012714546326116342,38,19.95,Two year,No,Mailed check,Low Risk (Loyal)
8292-ITGYJ,No,0.012706224318391513,45,24.65,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
8039-EQPIM,No,0.01268811033104881,69,60.25,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8577-QSOCG,No,0.012644763113963032,38,20.2,Two year,No,Mailed check,Low Risk (Loyal)
6701-DHKWQ,No,0.012623832887803735,61,51.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5879-HMFFH,No,0.012615844254953507,72,88.05,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9732-OUYRN,No,0.012591392886088376,49,19.0,One year,No,Credit card (automatic),Low Risk (Loyal)
7103-ZGVNT,No,0.012573123316808562,69,73.7,One year,DSL,Credit card (automatic),Low Risk (Loyal)
5130-YPIRV,No,0.012568745711525558,62,72.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9110-HSGTV,No,0.01252998171256945,69,82.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9477-LGWQI,No,0.01252147977727627,70,80.15,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2589-AYCRP,No,0.012501346229673265,50,19.75,One year,No,Bank transfer (automatic),Low Risk (Loyal)
4312-GVYNH,No,0.012477545069015895,70,49.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5360-XGYAZ,No,0.012401779425884652,72,65.65,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3813-DHBBB,No,0.012400512816418695,67,50.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7781-HVGMK,No,0.012393786973199292,72,65.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8859-DZTGQ,No,0.012393091653004618,33,20.35,Two year,No,Mailed check,Low Risk (Loyal)
4654-ULTTN,No,0.012384489987060793,70,74.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1951-IEYXM,No,0.012363679297338004,72,90.6,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9135-MGVPY,No,0.012329049444455991,69,84.7,Two year,DSL,Mailed check,Low Risk (Loyal)
5266-PFRQK,No,0.012320358980482908,52,20.85,One year,No,Credit card (automatic),Low Risk (Loyal)
1335-MXCSE,No,0.012319141095864286,55,55.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9068-VPWQQ,No,0.012258958095980306,61,75.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9361-YNQWJ,No,0.012255227906619278,64,24.4,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5231-FIQPA,No,0.012222206970455722,41,19.85,Two year,No,Mailed check,Low Risk (Loyal)
5727-MYATE,No,0.012187919003255068,72,90.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8966-KZXXA,No,0.012149524339217926,36,25.1,Two year,No,Credit card (automatic),Low Risk (Loyal)
5676-CFLYY,No,0.012124478281401192,71,73.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0230-WEQUW,No,0.012106236338444248,66,56.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0784-GTUUK,No,0.012087566772310954,62,23.75,One year,No,Credit card (automatic),Low Risk (Loyal)
7349-ALMUX,No,0.011998429854839981,37,65.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8902-ZEOVF,No,0.011978320158734939,47,20.05,One year,No,Mailed check,Low Risk (Loyal)
5542-NKVRU,No,0.011976105394089618,42,20.75,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6504-VBLFL,No,0.011945769393577882,55,58.6,Two year,DSL,Electronic check,Low Risk (Loyal)
3084-DOWLE,No,0.011944156926460968,72,92.0,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7398-HPYZQ,No,0.011935319534669673,71,90.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4825-FUREZ,No,0.011918175806416366,42,20.25,Two year,No,Electronic check,Low Risk (Loyal)
8413-YNHNV,No,0.011896704377954368,69,90.65,Two year,DSL,Mailed check,Low Risk (Loyal)
2535-PBCGC,No,0.01189051227188409,70,64.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4671-VJLCL,No,0.011863619821687679,63,79.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
7633-MVPUY,No,0.011854080482026304,57,59.75,Two year,DSL,Electronic check,Low Risk (Loyal)
9803-FTJCG,No,0.011853209891344859,71,66.85,One year,DSL,Credit card (automatic),Low Risk (Loyal)
6115-ZTBFQ,No,0.011844591038557317,72,65.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0602-DDUML,No,0.011828929030907723,57,69.75,Two year,DSL,Mailed check,Low Risk (Loyal)
2384-OVPSA,No,0.011824751246092825,38,20.2,Two year,No,Mailed check,Low Risk (Loyal)
9435-JMLSX,No,0.011809544113320029,71,86.1,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5680-LQOGP,No,0.011792488699642008,68,82.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1414-YADCW,No,0.011762399358507395,70,84.6,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
2428-HYUNX,No,0.011733408680195002,44,19.35,Two year,No,Credit card (automatic),Low Risk (Loyal)
6813-GZQCG,No,0.011725734566226133,45,24.65,Two year,No,Credit card (automatic),Low Risk (Loyal)
6551-VLJMV,No,0.011725297753824294,34,20.05,Two year,No,Credit card (automatic),Low Risk (Loyal)
4291-TPNFG,No,0.011720280984977008,72,82.3,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1027-LKKQQ,No,0.011717955520583856,72,80.45,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9242-TKFSV,No,0.011694922643109878,72,65.1,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2580-ATZSQ,No,0.011687472523246362,65,61.35,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3769-MHZNV,No,0.011687433445628273,33,20.1,Two year,No,Mailed check,Low Risk (Loyal)
4635-EJYPD,No,0.01168666584794905,32,18.95,Two year,No,Mailed check,Low Risk (Loyal)
6388-TABGU,No,0.011670543246536451,62,56.15,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4188-PCPIG,No,0.011626341731610092,57,70.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5275-PMFUT,No,0.011620991058222188,72,64.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0361-HJRDX,No,0.01161672513766701,68,64.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9610-WCESF,No,0.011603236096537455,67,43.9,Two year,DSL,Electronic check,Low Risk (Loyal)
4632-XJMEX,No,0.011592381314993605,53,62.85,One year,DSL,Credit card (automatic),Low Risk (Loyal)
2194-IIQOF,No,0.011588863619154456,71,89.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6885-PKOAM,No,0.011499286807376012,71,85.75,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3779-OSWCF,No,0.011484834776456477,71,93.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5494-WOZRZ,No,0.011479849773290491,71,82.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4701-LKOZD,No,0.011468301313038757,70,89.75,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0556-FJEGU,No,0.011455522237746802,58,70.1,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6463-MVYRY,No,0.01144082474578175,57,69.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6953-PBDIN,No,0.011438845884949197,70,72.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7945-PRBVF,No,0.011422138599054795,35,21.45,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
0839-JTCUD,No,0.011415355260943361,66,89.9,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4723-BEGSG,No,0.011382282784332091,72,86.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4973-MGTON,No,0.011328616608062479,71,84.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2649-HWLYB,No,0.011313159840199592,65,76.15,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5320-BRKGK,No,0.011281979316718373,58,75.8,Two year,DSL,Mailed check,Low Risk (Loyal)
7560-QRBXH,No,0.011278990074065338,48,19.95,One year,No,Mailed check,Low Risk (Loyal)
1985-MBRYP,No,0.011274328484967164,43,19.65,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
3704-IEAXF,No,0.011260080875063501,72,53.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2990-IAJSV,No,0.01123740737055907,72,92.0,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5795-BKOYE,No,0.011226052148715197,69,59.1,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7340-KEFQE,No,0.011223777364083594,51,34.2,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9631-RXVJM,No,0.011216628726262173,35,19.25,Two year,No,Mailed check,Low Risk (Loyal)
5707-ZMDJP,No,0.011151100180739826,53,69.7,Two year,DSL,Mailed check,Low Risk (Loyal)
7321-KKSDU,No,0.011144830948834856,32,20.5,Two year,No,Mailed check,Low Risk (Loyal)
9489-DEDVP,No,0.011140365344499237,70,69.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1116-FRYVH,No,0.011083040368188362,48,39.4,Two year,DSL,Mailed check,Low Risk (Loyal)
8874-EJNSR,No,0.0110793537957661,39,25.2,Two year,No,Mailed check,Low Risk (Loyal)
3967-KXAPS,No,0.011074239732800651,72,92.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1221-GHZEP,No,0.011057631813155867,62,65.1,Two year,DSL,Mailed check,Low Risk (Loyal)
8690-ZVLCL,No,0.011055731401516711,68,88.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3950-VPYJB,No,0.011051238866494464,57,59.6,One year,DSL,Mailed check,Low Risk (Loyal)
9650-VBUOG,No,0.011009324582841798,38,25.05,Two year,No,Credit card (automatic),Low Risk (Loyal)
2729-VNVAP,No,0.011004313426083842,33,19.8,Two year,No,Credit card (automatic),Low Risk (Loyal)
2234-EOFPT,No,0.011001188809738266,72,79.35,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6288-CHQJB,No,0.010987606383322617,54,69.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7649-SIJJF,No,0.010977662678418775,71,80.1,Two year,DSL,Mailed check,Low Risk (Loyal)
9624-EGDEQ,No,0.010930101786720622,37,19.8,Two year,No,Mailed check,Low Risk (Loyal)
0420-TXVSG,No,0.010920838585761747,66,66.1,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5329-KRDTM,No,0.010882430675783112,72,77.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9620-QJREV,No,0.0108642791907356,47,20.55,One year,No,Credit card (automatic),Low Risk (Loyal)
3487-EARAT,No,0.010858855763120972,70,74.1,One year,DSL,Credit card (automatic),Low Risk (Loyal)
0244-LGNFY,No,0.010848385614766427,72,92.65,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8191-XWSZG,No,0.010843209041446696,52,20.65,One year,No,Mailed check,Low Risk (Loyal)
8917-FAEMR,No,0.010837060864093404,37,19.85,Two year,No,Mailed check,Low Risk (Loyal)
9443-JUBUO,No,0.010821873367480556,72,65.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9602-WCXPI,No,0.010820709291021129,50,20.15,One year,No,Credit card (automatic),Low Risk (Loyal)
6169-PGNCD,No,0.010769562560761486,57,74.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3938-YFPXD,No,0.010765476981924614,72,84.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
7471-WNSUF,No,0.010722002191197148,60,24.15,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5930-GBIWP,No,0.010708462477010012,69,81.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
7018-FPXHH,No,0.010706607507564303,56,59.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5148-ORICT,No,0.010698308189967165,64,74.35,Two year,DSL,Mailed check,Low Risk (Loyal)
0744-BIKKF,No,0.010628355076205612,72,86.65,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9585-KKMFD,No,0.010624646226168988,41,20.0,Two year,No,Mailed check,Low Risk (Loyal)
5117-ZSMHQ,No,0.010587257380064687,71,89.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1459-QNFQT,No,0.0105756133650731,70,59.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8219-VYBVI,No,0.010568131290439417,39,25.0,Two year,No,Mailed check,Low Risk (Loyal)
8722-PRFDV,No,0.010540409760529187,71,77.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6169-PPETC,No,0.01052429318324707,35,20.5,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6177-PEVRA,No,0.010499921454526539,48,55.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8234-GSZYK,No,0.010483161699018233,43,26.45,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
1087-GRUYI,No,0.010472227207167326,38,20.4,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
7722-VJRQD,No,0.010448379798232977,72,60.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7101-HRBLJ,No,0.01042812483073091,72,83.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8146-QQKZH,No,0.01040046270993248,71,81.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2642-MAWLJ,No,0.010398228408741682,36,20.25,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6922-NCEDI,No,0.010368298138264637,56,21.2,One year,No,Mailed check,Low Risk (Loyal)
1209-VFFOC,No,0.010346579646099214,68,56.4,Two year,DSL,Mailed check,Low Risk (Loyal)
9451-WLYRI,No,0.010338585019625287,53,19.05,One year,No,Credit card (automatic),Low Risk (Loyal)
3050-RLLXC,No,0.010324337422195328,56,81.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3067-SVMTC,No,0.010233960178377202,68,55.9,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3284-SVCRO,No,0.010231096076424967,45,25.5,Two year,No,Mailed check,Low Risk (Loyal)
2160-GPFXD,No,0.010218716297683391,54,65.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2378-YIZKA,No,0.010204258186176839,68,85.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0363-SVHYR,No,0.01016979454815293,71,86.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3451-VAWLI,No,0.010131455384911793,35,19.7,Two year,No,Credit card (automatic),Low Risk (Loyal)
2300-RQGOI,No,0.010123832898073077,38,20.05,Two year,No,Mailed check,Low Risk (Loyal)
